sku_id,product_key,style_code,brand,product_name,system_category,gender,retail_price_usd,cost_price_usd,gross_margin_pct,market_median_price_usd,market_min_price_usd,market_max_price_usd,num_competitors,competitors,num_sizes,initial_stock,availability_ratio,collection_type,fx_rate_used
SP-626B8A3AE8,5-11 BRAND|IN212834,IN212834,5-11 Brand,5-11 Boonie Men Tactical Hat Tdu Khaki,accessories,men,49.17,23.4,52.4,45.0,45.0,45.0,1,mikesport,2,18,1.0,core,90000
SP-33835F66C4,5-11 BRAND|IN232936,IN232936,5-11 Brand,5-11 Boonie Ng Tactical Hat Ranger Green,accessories,men,48.5,23.4,51.8,45.0,45.0,45.0,1,mikesport,2,18,1.0,core,90000
SP-22E17BA67A,5-11 BRAND|IN223088,IN223088,5-11 Brand,5-11 Boonie Tactical Hat Black,accessories,unisex,58.14,23.4,59.8,45.0,45.0,45.0,1,mikesport,1,18,1.0,core,90000
SP-A4DF193613,5-11 BRAND|IN201675,IN201675,5-11 Brand,5-11 Boonie Tactical Hat Multicam Black,accessories,unisex,73.91,33.8,54.3,65.0,65.0,65.0,1,mikesport,1,18,0.0,seasonal,90000
SP-5C07BA5EF0,5-11 BRAND|IN132207,IN132207,5-11 Brand,5-11 Boonie Tactical Hat Ranger Green,accessories,men,52.85,23.4,55.7,45.0,45.0,45.0,1,mikesport,1,18,0.0,seasonal,90000
SP-CA7810580F,5-11 BRAND|IN223089,IN223089,5-11 Brand,5-11 Boonie Tactical Hat Tdu Green,accessories,unisex,46.95,23.4,50.2,45.0,45.0,45.0,1,mikesport,2,18,1.0,core,90000
SP-77308F1F16,5-11 BRAND|IN178470,IN178470,5-11 Brand,5-11 Brand 6.6 Med Tactical Pouches Kangaroo,accessories,unisex,54.08,30.68,43.3,59.0,59.0,59.0,1,mikesport,1,18,1.0,core,90000
SP-8EC7FE5C3D,5-11 BRAND|IN222101,IN222101,5-11 Brand,5-11 Brand Bail Out Tactical Bags Cases And Luggage Black,accessories,unisex,115.93,59.8,48.4,115.0,115.0,115.0,1,mikesport,1,18,0.0,seasonal,90000
SP-7E446481EA,5-11 BRAND|IN222102,IN222102,5-11 Brand,5-11 Brand Bail Out Tactical Bags Cases And Luggage Flat Dark Earth,accessories,unisex,123.48,59.8,51.6,115.0,115.0,115.0,1,mikesport,1,18,0.0,seasonal,90000
SP-329D8C65AC,5-11 BRAND|IN178488,IN178488,5-11 Brand,5-11 Brand Beeline Unisex Tactical Beanie Black 89167-019,accessories,unisex,16.67,8.32,50.1,16.0,16.0,16.0,1,mikesport,1,18,0.0,seasonal,90000
SP-924D7DE249,5-11 BRAND|IN178489,IN178489,5-11 Brand,5-11 Brand Beeline Unisex Tactical Beanie Ranger Green 89167-186,accessories,unisex,16.98,8.32,51.0,16.0,16.0,16.0,1,mikesport,2,18,1.0,core,90000
SP-702341A239,5-11 BRAND|IN039666,IN039666,5-11 Brand,5-11 Brand Bungee With Cover Double Men Tactical Pouches Sandstone,accessories,men,55.06,24.96,54.7,48.0,48.0,48.0,1,mikesport,1,18,1.0,core,90000
SP-FAF4308B81,5-11 BRAND|IN178442,IN178442,5-11 Brand,5-11 Brand Cams 3 Tactical Bag Black,accessories,unisex,686.3,332.28,51.6,639.0,639.0,639.0,1,mikesport,1,18,1.0,core,90000
SP-5221B7BD4D,5-11 BRAND|IN222085,IN222085,5-11 Brand,5-11 Brand Duty Ready Men Tactical Sock Coyote,accessories,men,42.09,18.72,55.5,36.0,36.0,36.0,1,mikesport,2,18,1.0,core,90000
SP-1E04677881,5-11 BRAND|IN178454,IN178454,5-11 Brand,5-11 Brand Fast-Tac 24 Unisex Tactical Bag Black 56638-019,accessories,unisex,211.23,98.28,53.5,189.0,189.0,189.0,1,mikesport,1,18,1.0,core,90000
SP-1BC3D78B29,5-11 BRAND|IN178455,IN178455,5-11 Brand,5-11 Brand Fast-Tac 24 Unisex Tactical Bag Kangaroo 56638-134,accessories,unisex,229.32,98.28,57.1,189.0,189.0,189.0,1,mikesport,1,18,1.0,core,90000
SP-0855969F31,5-11 BRAND|IN178491,IN178491,5-11 Brand,5-11 Brand Legacy Box Men Tactical Cap Black,accessories,men,49.49,23.4,52.7,45.0,45.0,45.0,1,mikesport,1,18,0.0,seasonal,90000
SP-FC35A33BE6,5-11 BRAND|IN178457,IN178457,5-11 Brand,5-11 Brand Overwatch Messenger Double Tap Tactical Bag Black/Grey,accessories,unisex,198.61,101.4,48.9,195.0,195.0,195.0,1,mikesport,1,18,0.0,seasonal,90000
SP-C2B647B682,5-11 BRAND|IN178456,IN178456,5-11 Brand,5-11 Brand Overwatch Messenger Unisex Tactical Bag Black 56648-019,accessories,unisex,209.35,101.4,51.6,195.0,195.0,195.0,1,mikesport,1,18,1.0,core,90000
SP-A349048591,5-11 BRAND|IN178487,IN178487,5-11 Brand,5-11 Brand Rover Tactical Beanie Dark Navy,accessories,unisex,16.06,8.32,48.2,16.0,16.0,16.0,1,mikesport,2,18,1.0,core,90000
SP-88E5D4A0EC,5-11 BRAND|IN178486,IN178486,5-11 Brand,5-11 Brand Rover Unisex Tactical Beanie Ranger Green 89166-186,accessories,unisex,14.92,8.32,44.2,16.0,16.0,16.0,1,mikesport,2,18,1.0,core,90000
SP-439DD326E9,5-11 BRAND|IN222105,IN222105,5-11 Brand,5-11 Brand Rush 12 24 L Tactical Bags Cases And Luggage Black,accessories,unisex,176.73,101.4,42.6,195.0,195.0,195.0,1,mikesport,1,18,1.0,core,90000
SP-9FACB9E9AD,5-11 BRAND|IN163193,IN163193,5-11 Brand,5-11 Brand Rush24 2.0 Unisex Tactical Bag Kangaroo 56563-134,accessories,unisex,246.93,119.6,51.6,230.0,230.0,230.0,1,mikesport,1,18,1.0,core,90000
SP-BAFA13ED97,5-11 BRAND|IN222109,IN222109,5-11 Brand,5-11 Brand Skyweight Survival Tactical Bags Cases And Luggage Major Brown,accessories,unisex,83.02,44.2,46.8,85.0,85.0,85.0,1,mikesport,1,18,1.0,core,90000
SP-418D10B9C7,5-11 BRAND|IN222110,IN222110,5-11 Brand,5-11 Brand Skyweight Survival Tactical Bags Cases And Luggage Sage Green,accessories,unisex,114.59,44.2,61.4,85.0,85.0,85.0,1,mikesport,1,18,1.0,core,90000
SP-1DFF2A3C87,5-11 BRAND|IN222108,IN222108,5-11 Brand,5-11 Brand Skyweight Survival Tactical Bags Cases And Luggage Volcanic,accessories,unisex,110.79,44.2,60.1,85.0,85.0,85.0,1,mikesport,1,18,0.0,seasonal,90000
SP-D694E12424,5-11 BRAND|IN223744,IN223744,5-11 Brand,5-11 Calzettoni Duty Ready Plus Men Tactical Sock Black,accessories,men,23.44,11.96,49.0,23.0,23.0,23.0,1,mikesport,2,18,1.0,core,90000
SP-7B649F7DAD,5-11 BRAND|IN223745,IN223745,5-11 Brand,5-11 Calzettoni Duty Ready Plus Men Tactical Sock Dark Coyote,accessories,men,22.56,11.96,47.0,23.0,23.0,23.0,1,mikesport,2,18,1.0,core,90000
SP-96A3BBD387,5-11 BRAND|IN223746,IN223746,5-11 Brand,5-11 Calzettoni Otc Duty Ready Plus Men Tactical Sock Black,accessories,men,31.08,11.96,61.5,23.0,23.0,23.0,1,mikesport,2,18,1.0,core,90000
SP-BF2BBE2BE1,5-11 BRAND|IN223747,IN223747,5-11 Brand,5-11 Calzettoni Otc Duty Ready Plus Men Tactical Sock Dark Coyote,accessories,men,25.67,11.96,53.4,23.0,23.0,23.0,1,mikesport,2,18,1.0,core,90000
SP-413A430EAD,5-11 BRAND|IN206653,IN206653,5-11 Brand,5-11 Competition Insulated Tactical Gloves Black,accessories,unisex,71.94,33.8,53.0,65.0,65.0,65.0,1,mikesport,2,18,1.0,core,90000
SP-4BA36301CF,5-11 BRAND|IN222118,IN222118,5-11 Brand,5-11 Competition Tactical Gloves Kangaroo,accessories,unisex,58.82,33.8,42.5,65.0,65.0,65.0,1,mikesport,2,18,1.0,core,90000
SP-EA61FCE097,5-11 BRAND|IN178461,IN178461,5-11 Brand,5-11 Daily Deploy 24 Pack Tactical Bag Black,accessories,unisex,261.91,119.08,54.5,229.0,229.0,229.0,1,mikesport,1,18,1.0,core,90000
SP-A9F0B8ADB3,5-11 BRAND|IN178462,IN178462,5-11 Brand,5-11 Daily Deploy 24 Pack Tactical Bag Kangaroo,accessories,unisex,255.09,119.08,53.3,229.0,229.0,229.0,1,mikesport,1,18,1.0,core,90000
SP-E968DDB1BE,5-11 BRAND|IN178452,IN178452,5-11 Brand,5-11 Daily Deploy Push Ng Tactical Pouches Black,accessories,unisex,132.77,54.6,58.9,105.0,105.0,105.0,1,mikesport,1,18,1.0,core,90000
SP-953C73018B,5-11 BRAND|IN206646,IN206646,5-11 Brand,5-11 Double Pistol Tactical Bag Black,accessories,unisex,76.82,35.88,53.3,69.0,69.0,69.0,1,mikesport,1,18,0.0,seasonal,90000
SP-616284F396,5-11 BRAND|IN223751,IN223751,5-11 Brand,5-11 Double Pistol Tactical Bags Cases And Luggage Black,accessories,unisex,80.23,37.96,52.7,73.0,73.0,73.0,1,mikesport,1,18,0.0,seasonal,90000
SP-E3512A20D8,5-11 BRAND|IN222084,IN222084,5-11 Brand,5-11 Duty Ready Men Tactical Sock Black,accessories,men,41.87,18.72,55.3,36.0,36.0,36.0,1,mikesport,2,18,1.0,core,90000
SP-8374AE2CCB,5-11 BRAND|IN232912,IN232912,5-11 Brand,5-11 Egor Pouch Lima Tactical Bag Ranger Green,accessories,unisex,65.06,28.6,56.0,55.0,55.0,55.0,1,mikesport,1,18,1.0,core,90000
SP-73D3AECA7D,5-11 BRAND|IN206648,IN206648,5-11 Brand,5-11 Flex 9.6 Tactical Pouches Ranger Green,accessories,unisex,71.32,35.88,49.7,69.0,69.0,69.0,1,mikesport,1,18,0.0,seasonal,90000
SP-A9EF9340A7,5-11 BRAND|IN196682,IN196682,5-11 Brand,5-11 Flex Admin Large Tactical Pouches Black,accessories,unisex,80.37,41.08,48.9,79.0,79.0,79.0,1,mikesport,1,18,0.0,seasonal,90000
SP-C82F10BEDC,5-11 BRAND|IN196684,IN196684,5-11 Brand,5-11 Flex Admin Large Tactical Pouches Ranger Green,accessories,men,98.23,41.08,58.2,79.0,79.0,79.0,1,mikesport,1,18,1.0,core,90000
SP-CD094F6FF2,5-11 BRAND|IN206647,IN206647,5-11 Brand,5-11 Flex Flash Bang Tactical Pouches Ranger Green,accessories,unisex,49.71,25.48,48.7,49.0,49.0,49.0,1,mikesport,1,18,0.0,seasonal,90000
SP-A98775722C,5-11 BRAND|IN178464,IN178464,5-11 Brand,5-11 Flex Sgl Ar 2 Tactical Pouches Black,accessories,unisex,62.22,30.68,50.7,59.0,59.0,59.0,1,mikesport,1,18,1.0,core,90000
SP-DAF9621D22,5-11 BRAND|IN201654,IN201654,5-11 Brand,5-11 Flex Tactical Pouches Kangaroo,accessories,unisex,56.36,32.24,42.8,62.0,62.0,62.0,1,mikesport,1,18,0.0,seasonal,90000
SP-0F06917B63,5-11 BRAND|IN201655,IN201655,5-11 Brand,5-11 Flex Tactical Pouches Ranger Green,accessories,unisex,66.4,32.24,51.4,62.0,62.0,62.0,1,mikesport,1,18,0.0,seasonal,90000
SP-821E54881C,5-11 BRAND|IN201656,IN201656,5-11 Brand,5-11 Flex Triple Ar Cvr Tactical Pouches Black,accessories,unisex,118.31,62.4,47.3,120.0,120.0,120.0,1,mikesport,1,18,0.0,seasonal,90000
SP-C37672EC22,5-11 BRAND|IN206650,IN206650,5-11 Brand,5-11 Flex Triple Ar Cvr Tactical Pouches Ranger Green,accessories,unisex,110.04,62.4,43.3,120.0,120.0,120.0,1,mikesport,1,18,1.0,core,90000
SP-F43C5E61D0,5-11 BRAND|IN222141,IN222141,5-11 Brand,"5-11 Headless Horseman Tactical Patches, Tags And Stickers Patch Grape",accessories,unisex,10.19,5.2,49.0,10.0,10.0,10.0,1,mikesport,1,18,0.0,seasonal,90000
SP-D87038F672,5-11 BRAND|IN146468,IN146468,5-11 Brand,5-11 High Abrasion Tac Tactical Gloves Black,accessories,unisex,63.67,33.8,46.9,65.0,65.0,65.0,1,mikesport,1,18,1.0,core,90000
SP-3511506057,5-11 BRAND|IN223761,IN223761,5-11 Brand,5-11 Icon Vent-Tac Tactical Cap Black,accessories,unisex,70.71,35.88,49.3,69.0,69.0,69.0,1,mikesport,1,18,0.0,seasonal,90000
SP-5C4AC3A955,5-11 BRAND|IN206643,IN206643,5-11 Brand,5-11 K9 Gnome Men Tactical Sock Sand Dune/Black,accessories,men,28.54,13.0,54.4,25.0,25.0,25.0,1,mikesport,1,18,0.0,seasonal,90000
SP-E7C1338A65,5-11 BRAND|IN178492,IN178492,5-11 Brand,5-11 Legacy Box Trucker Men Tactical Cap Turbulence,accessories,men,47.16,23.4,50.4,45.0,45.0,45.0,1,mikesport,1,18,0.0,seasonal,90000
SP-0C987E3DF3,5-11 BRAND|IN223753,IN223753,5-11 Brand,5-11 Lvc6 2 3L Tactical Bags Cases And Luggage Thundra,accessories,unisex,88.53,40.04,54.8,77.0,77.0,77.0,1,mikesport,1,18,0.0,seasonal,90000
SP-7405B67A1A,5-11 BRAND|IN178445,IN178445,5-11 Brand,5-11 Mission Ready 3.0 Tactical Bag Kangaroo,accessories,unisex,572.3,254.28,55.6,489.0,489.0,489.0,1,mikesport,1,18,0.0,seasonal,90000
SP-0D781227A1,5-11 BRAND|IN222114,IN222114,5-11 Brand,5-11 Moab 3 Tactical Bags Cases And Luggage Black,accessories,unisex,108.17,46.28,57.2,89.0,89.0,89.0,1,mikesport,1,18,0.0,seasonal,90000
SP-AA2D4D266D,5-11 BRAND|IN222115,IN222115,5-11 Brand,5-11 Moab 3 Tactical Bags Cases And Luggage Kangaroo,accessories,unisex,98.19,46.28,52.9,89.0,89.0,89.0,1,mikesport,1,18,1.0,core,90000
SP-F90926226F,5-11 BRAND|IN222116,IN222116,5-11 Brand,5-11 Moab 3 Tactical Bags Cases And Luggage Ranger Green,accessories,unisex,104.21,46.28,55.6,89.0,89.0,89.0,1,mikesport,1,18,0.0,seasonal,90000
SP-5EE7229829,5-11 BRAND|IN229617,IN229617,5-11 Brand,5-11 Moab 6 Tactical Bag Black,accessories,unisex,174.24,85.8,50.8,165.0,165.0,165.0,1,mikesport,1,18,1.0,core,90000
SP-182849B7F1,5-11 BRAND|IN232914,IN232914,5-11 Brand,5-11 Moab 6 Tactical Bag Kangaroo,accessories,unisex,162.6,85.8,47.2,165.0,165.0,165.0,1,mikesport,1,18,1.0,core,90000
SP-F44581214C,5-11 BRAND|IN222113,IN222113,5-11 Brand,5-11 Pouch Tactical Bags Cases And Luggage Black,accessories,unisex,82.39,41.6,49.5,80.0,80.0,80.0,1,mikesport,1,18,1.0,core,90000
SP-3792DD2B43,5-11 BRAND|IN222112,IN222112,5-11 Brand,5-11 Pouch Tactical Bags Cases And Luggage Black,accessories,unisex,53.18,28.6,46.2,55.0,55.0,55.0,1,mikesport,1,18,1.0,core,90000
SP-4A3E8310A7,5-11 BRAND|IN222117,IN222117,5-11 Brand,5-11 Pouch Tactical Bags Cases And Luggage Charcoal,accessories,unisex,96.53,41.08,57.4,79.0,79.0,79.0,1,mikesport,1,18,1.0,core,90000
SP-FB3048E1F9,5-11 BRAND|IN178450,IN178450,5-11 Brand,5-11 Rapid Sling Pack Tactical Bag Black,accessories,unisex,145.54,62.4,57.1,120.0,120.0,120.0,1,mikesport,1,18,0.0,seasonal,90000
SP-EF9764C677,5-11 BRAND|IN178485,IN178485,5-11 Brand,5-11 Rover Tactical Beanie Black,accessories,unisex,18.0,8.32,53.8,16.0,16.0,16.0,1,mikesport,2,18,1.0,core,90000
SP-5BDBD592C0,5-11 BRAND|IN178446,IN178446,5-11 Brand,5-11 Rush 100 Tactical Bag Black,accessories,unisex,397.92,218.4,45.1,420.0,420.0,420.0,1,mikesport,1,18,1.0,core,90000
SP-0EFB033CE0,5-11 BRAND|IN223752,IN223752,5-11 Brand,5-11 Rush 12 2 Tactical Backpack Bag Kangaroo,accessories,unisex,194.64,101.4,47.9,195.0,195.0,195.0,1,mikesport,1,18,1.0,core,90000
SP-BC7683ED14,5-11 BRAND|IN229613,IN229613,5-11 Brand,5-11 Rush 12 2 Tactical Backpack Bag Ranger Green,accessories,unisex,220.55,101.4,54.0,195.0,195.0,195.0,1,mikesport,1,18,1.0,core,90000
SP-9C7971FE06,5-11 BRAND|IN163191,IN163191,5-11 Brand,5-11 Rush 12 Tactical Bag Kangaroo,accessories,unisex,231.62,101.4,56.2,195.0,195.0,195.0,1,mikesport,1,18,0.0,seasonal,90000
SP-B24ABE717D,5-11 BRAND|IN229615,IN229615,5-11 Brand,5-11 Rush 24 2 Tactical Baackpack Bag Ranger Green,accessories,unisex,220.1,119.6,45.7,230.0,230.0,230.0,1,mikesport,1,18,1.0,core,90000
SP-897CDDD493,5-11 BRAND|IN229614,IN229614,5-11 Brand,5-11 Rush 24 2 Tactical Backpack Bag Black,accessories,unisex,236.49,119.6,49.4,230.0,230.0,230.0,1,mikesport,1,18,0.0,seasonal,90000
SP-71CCF50C56,5-11 BRAND|IN232911,IN232911,5-11 Brand,5-11 Rush 24 2.0 Tactical Bag Double Tap,accessories,unisex,263.02,119.6,54.5,230.0,230.0,230.0,1,mikesport,1,18,0.0,seasonal,90000
SP-A177C565A8,5-11 BRAND|IN229616,IN229616,5-11 Brand,5-11 Rush 72 2 Tactical Backpack Bag Black,accessories,unisex,305.47,166.4,45.5,320.0,320.0,320.0,1,mikesport,1,18,1.0,core,90000
SP-DDAF0905B7,5-11 BRAND|IN163195,IN163195,5-11 Brand,5-11 Rush 72 2 Tactical Bag Kangaroo,accessories,unisex,350.38,166.4,52.5,320.0,320.0,320.0,1,mikesport,1,18,0.0,seasonal,90000
SP-2347C58D74,5-11 BRAND|IN206651,IN206651,5-11 Brand,5-11 Single Pistol Tactical Bag Ranger Green,accessories,unisex,73.65,28.6,61.2,55.0,55.0,55.0,1,mikesport,1,18,0.0,seasonal,90000
SP-143A0E30AD,5-11 BRAND|IN232913,IN232913,5-11 Brand,5-11 Skyweight On The Go Pouch Tactical Bag Volcanic,accessories,unisex,65.38,28.6,56.3,55.0,55.0,55.0,1,mikesport,1,18,0.0,seasonal,90000
SP-54AFB56989,5-11 BRAND|IN222111,IN222111,5-11 Brand,5-11 Sling Tactical Bags Cases And Luggage Black,accessories,unisex,157.58,72.8,53.8,140.0,140.0,140.0,1,mikesport,1,18,1.0,core,90000
SP-A430E4410C,5-11 BRAND|IN158267,IN158267,5-11 Brand,5-11 Taclite Uniform Tactical Cap Tdu Khaki,accessories,unisex,31.84,15.6,51.0,30.0,30.0,30.0,1,mikesport,1,18,0.0,seasonal,90000
SP-C71002A1C2,5-11 BRAND|IN222103,IN222103,5-11 Brand,5-11 Tactical Bags Cases And Luggage Black,accessories,unisex,186.49,91.0,51.2,175.0,175.0,175.0,1,mikesport,1,18,0.0,seasonal,90000
SP-C51CD69F8A,5-11 BRAND|IN222104,IN222104,5-11 Brand,5-11 Tactical Bags Cases And Luggage Green,accessories,unisex,176.1,91.0,48.3,175.0,175.0,175.0,1,mikesport,1,18,0.0,seasonal,90000
SP-07BDEA89BE,5-11 BRAND|IN201650,IN201650,5-11 Brand,5-11 Tactical Bags Cases And Luggage Ranger Green,accessories,unisex,218.4,93.6,57.1,180.0,180.0,180.0,1,mikesport,1,18,0.0,seasonal,90000
SP-DB43925AB2,5-11 BRAND|IN223742,IN223742,5-11 Brand,5-11 Tiger Axe Men Tactical Sock Covert Green,accessories,men,24.79,11.96,51.8,23.0,23.0,23.0,1,mikesport,2,18,1.0,core,90000
SP-676D9F3B59,5-11 BRAND|IN223760,IN223760,5-11 Brand,5-11 Topo Box Vent-Tac Tactical Cap Ranger Green,accessories,unisex,81.26,35.88,55.8,69.0,69.0,69.0,1,mikesport,1,18,1.0,core,90000
SP-5D36F32DD8,5-11 BRAND|IN222083,IN222083,5-11 Brand,5-11 Vector Camo Men Tactical Sock Ranger Green,accessories,men,24.7,11.44,53.7,22.0,22.0,22.0,1,mikesport,3,18,1.0,core,90000
SP-B1B18E8988,5-11 BRAND|IN222142,IN222142,5-11 Brand,5-11 Vent-Tac Tactical Cap Black,accessories,unisex,50.51,23.4,53.7,45.0,45.0,45.0,1,mikesport,1,18,0.0,seasonal,90000
SP-7BD876EAB5,5-11 BRAND|IN222106,IN222106,5-11 Brand,5-11 Waist Tactical Bags Cases And Luggage Black,accessories,unisex,93.94,39.0,58.5,75.0,75.0,75.0,1,mikesport,1,18,0.0,seasonal,90000
SP-993C3B89B8,5-11 BRAND|IN222107,IN222107,5-11 Brand,5-11 Waist Tactical Bags Cases And Luggage Iron Grey,accessories,unisex,87.68,40.04,54.3,77.0,77.0,77.0,1,mikesport,1,18,0.0,seasonal,90000
SP-AA70F4C6AC,5-11 BRAND|IN094273,IN094273,5-11 Brand,5-11 Watch Tactical Cap Od Green,accessories,unisex,32.55,15.6,52.1,30.0,30.0,30.0,1,mikesport,1,18,0.0,seasonal,90000
SP-AD6F6A318D,5-11 BRAND|IN223080,IN223080,5-11 Brand,5-11 Abr Pro Men Longsleeve Shirt Black,apparel,men,122.56,67.08,45.3,129.0,129.0,129.0,1,mikesport,2,14,1.0,core,90000
SP-ED52AE7328,5-11 BRAND|IN223081,IN223081,5-11 Brand,5-11 Abr Pro Men Longsleeve Shirt Khaki,apparel,men,130.36,67.08,48.5,129.0,129.0,129.0,1,mikesport,3,14,1.0,core,90000
SP-A8545916C3,5-11 BRAND|IN223083,IN223083,5-11 Brand,5-11 Abr Pro Men Tactical Pant Black,apparel,men,136.66,67.6,50.5,130.0,130.0,130.0,1,mikesport,1,14,0.0,seasonal,90000
SP-6F1818F665,5-11 BRAND|IN178475,IN178475,5-11 Brand,5-11 Abr Pro Men Tactical Pant Black,apparel,men,136.8,67.6,50.6,130.0,130.0,130.0,1,mikesport,12,14,1.0,core,90000
SP-48DC8F07FC,5-11 BRAND|IN222125,IN222125,5-11 Brand,5-11 Abr Pro Men Tactical Pant Ranger Green,apparel,men,147.48,67.6,54.2,130.0,130.0,130.0,1,mikesport,4,14,1.0,core,90000
SP-4158F6A9D9,5-11 BRAND|IN222133,IN222133,5-11 Brand,5-11 Acadia Down Men Tactical Vest Black,apparel,men,291.91,150.8,48.3,290.0,290.0,290.0,1,mikesport,1,14,0.0,seasonal,90000
SP-D90EB85805,5-11 BRAND|IN222134,IN222134,5-11 Brand,5-11 Acadia Down Men Tactical Vest Green,apparel,men,295.53,150.8,49.0,290.0,290.0,290.0,1,mikesport,1,14,0.0,seasonal,90000
