state_id,sku_id,product_key,brand,style_code,product_name,category,gender,collection_type,week_of,retail_price_usd,cost_price_usd,base_retail_price_usd,inventory_initial_stock,simulated_peak_stock,total_qty,inventory_value_at_cost,inventory_value_at_retail,days_since_launch,launch_age_days,days_since_last_discount,days_at_current_price,discount_depth_last_30d_proxy,seasonality_alignment_score,seasonality_score,category_seasonal_boost,event_name,event_proximity_score,sell_through_proxy,inventory_pressure_index,market_pressure_index,identity_source,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,num_competitors,competitors_on_sale_count,competitors_on_sale_ratio,competitors_in_stock_count,competitors_out_of_stock_count,data_freshness_hours,has_competitor_data
SP-016FA5F172|2026-03-23,SP-016FA5F172,NEW BALANCE|IN234925,New Balance,IN234925,New Balance Athletic Premium Logo Relaxed Women Lifestyle Sweatshirt Big Teal,apparel,women,core,2026-03-23,77.65,36.75,77.65,14,45,21,771.75,1630.65,211,211,21,21,0.0634,0.9,0.9,0.0,eid_al_fitr,0.5,0.5333,0.4667,1.0273,real_catalog_product,73.84,74.37,74.9,1,0,0.0,1,0,66.42,1
SP-016FA5F172|2026-03-30,SP-016FA5F172,NEW BALANCE|IN234925,New Balance,IN234925,New Balance Athletic Premium Logo Relaxed Women Lifestyle Sweatshirt Big Teal,apparel,women,core,2026-03-30,77.65,36.75,77.65,14,45,19,698.25,1475.35,218,218,28,28,0.0317,0.9,0.9,0.0,eid_al_fitr,0.5,0.5778,0.4222,1.0273,real_catalog_product,73.34,73.87,74.4,1,0,0.0,1,0,64.26,1
SP-016FA5F172|2026-04-06,SP-016FA5F172,NEW BALANCE|IN234925,New Balance,IN234925,New Balance Athletic Premium Logo Relaxed Women Lifestyle Sweatshirt Big Teal,apparel,women,core,2026-04-06,77.65,36.75,77.65,14,45,17,624.75,1320.05,225,225,35,35,0.0,1.1,1.1,0.0,eid_al_fitr,0.8,0.6222,0.3778,1.0273,real_catalog_product,73.89,74.42,74.95,1,0,0.0,1,0,67.85,1
SP-016FA5F172|2026-04-13,SP-016FA5F172,NEW BALANCE|IN234925,New Balance,IN234925,New Balance Athletic Premium Logo Relaxed Women Lifestyle Sweatshirt Big Teal,apparel,women,core,2026-04-13,77.65,36.75,77.65,14,45,14,514.5,1087.1,232,232,42,42,0.0,1.1,1.1,0.0,eid_al_fitr,0.8,0.6889,0.3111,1.0273,real_catalog_product,75.0,75.53,76.06,1,0,0.0,1,0,70.99,1
SP-02050B0FD1|2025-12-29,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2025-12-29,42.63,18.24,42.63,9,44,44,802.56,1875.72,191,191,999,7,0.0,0.9,0.9,0.0,holiday_gifting,0.7,0.0,1.0,1.4369,real_catalog_product,34.91,35.26,35.61,1,1,1.0,1,0,55.55,1
SP-02050B0FD1|2026-01-05,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-01-05,42.63,18.24,42.63,9,44,41,747.84,1747.83,198,198,999,14,0.0,0.7,0.7,0.0,none,0.0,0.0682,0.9318,1.4369,real_catalog_product,35.8,36.15,36.5,1,1,1.0,1,0,52.54,1
SP-02050B0FD1|2026-01-12,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-01-12,42.63,18.24,42.63,9,44,39,711.36,1662.57,205,205,999,21,0.0,0.7,0.7,0.0,none,0.0,0.1136,0.8864,1.4369,real_catalog_product,36.99,37.34,37.69,1,1,1.0,1,0,57.27,1
SP-02050B0FD1|2026-01-19,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-01-19,42.63,18.24,42.63,9,44,37,674.88,1577.31,212,212,999,28,0.0,0.7,0.7,0.0,none,0.0,0.1591,0.8409,1.4369,real_catalog_product,37.94,38.29,38.64,1,1,1.0,1,0,61.07,1
SP-02050B0FD1|2026-01-26,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-01-26,42.63,18.24,42.63,9,44,35,638.4,1492.05,219,219,999,35,0.0,0.7,0.7,0.0,none,0.0,0.2045,0.7955,1.4369,real_catalog_product,38.31,38.66,39.01,1,1,1.0,1,0,62.63,1
SP-02050B0FD1|2026-02-02,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-02-02,42.63,18.24,42.63,9,44,33,601.92,1406.79,226,226,999,42,0.0,0.8,0.8,0.0,none,0.0,0.25,0.75,1.4369,real_catalog_product,38.0,38.35,38.7,1,1,1.0,1,0,61.39,1
SP-02050B0FD1|2026-02-09,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-02-09,42.63,18.24,42.63,9,44,31,565.44,1321.53,233,233,999,49,0.0,0.8,0.8,0.0,none,0.0,0.2955,0.7045,1.4369,real_catalog_product,37.02,37.37,37.72,1,1,1.0,1,0,57.8,1
SP-02050B0FD1|2026-02-16,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-02-16,42.63,18.24,42.63,9,44,29,528.96,1236.27,240,240,999,56,0.0,0.8,0.8,0.0,none,0.0,0.3409,0.6591,1.4369,real_catalog_product,35.75,36.1,36.45,1,1,1.0,1,0,53.09,1
SP-02050B0FD1|2026-02-23,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-02-23,42.63,18.24,42.63,9,44,27,492.48,1151.01,247,247,999,63,0.0,0.8,0.8,0.0,none,0.0,0.3864,0.6136,1.4369,real_catalog_product,34.63,34.98,35.33,1,1,1.0,1,0,48.93,1
SP-02050B0FD1|2026-03-02,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-03-02,42.63,18.24,42.63,9,44,25,456.0,1065.75,254,254,999,70,0.0,0.9,0.9,0.0,eid_al_fitr,0.5,0.4318,0.5682,1.4369,real_catalog_product,34.08,34.43,34.78,1,1,1.0,1,0,51.76,1
SP-02050B0FD1|2026-03-09,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-03-09,42.63,18.24,42.63,9,44,22,401.28,937.86,261,261,0,0,0.1505,0.9,0.9,0.0,eid_al_fitr,0.5,0.5,0.5,1.4369,real_catalog_product,34.19,34.54,34.89,1,1,1.0,1,0,52.34,1
SP-02050B0FD1|2026-03-16,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-03-16,42.63,18.24,42.63,9,44,19,346.56,809.97,268,268,0,0,0.1505,0.9,0.9,0.0,eid_al_fitr,0.5,0.5682,0.4318,1.4369,real_catalog_product,34.96,35.31,35.66,1,1,1.0,1,0,55.47,1
SP-02050B0FD1|2026-03-23,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-03-23,42.63,18.24,42.63,9,44,16,291.84,682.08,275,275,7,7,0.1204,0.9,0.9,0.0,eid_al_fitr,0.5,0.6364,0.3636,1.4369,real_catalog_product,36.11,36.46,36.81,1,1,1.0,1,0,60.05,1
SP-02050B0FD1|2026-03-30,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-03-30,42.63,18.24,42.63,9,44,14,255.36,596.82,282,282,14,14,0.0903,0.9,0.9,0.0,eid_al_fitr,0.5,0.6818,0.3182,1.4369,real_catalog_product,37.23,37.58,37.93,1,1,1.0,1,0,64.49,1
SP-02050B0FD1|2026-04-06,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-04-06,42.63,18.24,42.63,9,44,12,218.88,511.56,289,289,21,21,0.0602,1.1,1.1,0.0,eid_al_fitr,0.8,0.7273,0.2727,1.4369,real_catalog_product,38.02,38.37,38.72,1,1,1.0,1,0,70.23,1
SP-02050B0FD1|2026-04-13,SP-02050B0FD1,ADIDAS|IK7862,Adidas,IK7862,"Adicolor 70S V-Neck Dress, Beige",other,women,core,2026-04-13,42.63,18.24,42.63,9,44,9,164.16,383.67,296,296,28,28,0.0301,1.1,1.1,0.0,eid_al_fitr,0.8,0.7955,0.2045,1.4369,real_catalog_product,38.0,38.35,38.7,1,1,1.0,1,0,70.32,1
SP-0246864EFD|2025-12-29,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2025-12-29,75.36,36.72,75.36,14,43,43,1578.96,3240.48,144,144,999,7,0.0,0.9,0.9,0.0,holiday_gifting,0.7,0.0,1.0,1.0,real_catalog_product,83.93,84.48,85.03,2,0,0.0,2,0,82.73,1
SP-0246864EFD|2026-01-05,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-01-05,75.36,36.72,75.36,14,43,41,1505.52,3089.76,151,151,999,14,0.0,0.7,0.7,0.0,none,0.0,0.0465,0.9535,1.0,real_catalog_product,81.51,82.05,82.59,1,0,0.0,1,0,71.51,1
SP-0246864EFD|2026-01-12,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-01-12,75.36,36.72,75.36,14,43,40,1468.8,3014.4,158,158,999,21,0.0,0.7,0.7,0.0,none,0.0,0.0698,0.9302,1.0,real_catalog_product,79.09,79.62,80.16,1,0,0.0,1,0,66.82,1
SP-0246864EFD|2026-01-19,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-01-19,75.36,36.72,75.36,14,43,38,1395.36,2863.68,165,165,999,28,0.0,0.7,0.7,0.0,none,0.0,0.1163,0.8837,1.0,real_catalog_product,77.24,77.77,78.31,1,0,0.0,1,0,63.3,1
SP-0246864EFD|2026-01-26,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-01-26,75.36,36.72,75.36,14,43,37,1358.64,2788.32,172,172,999,35,0.0,0.7,0.7,0.0,none,0.0,0.1395,0.8605,1.0,real_catalog_product,76.56,77.09,77.63,1,0,0.0,1,0,62.16,1
SP-0246864EFD|2026-02-02,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-02-02,75.36,36.72,75.36,14,43,35,1285.2,2637.6,179,179,999,42,0.0,0.8,0.8,0.0,none,0.0,0.186,0.814,1.0,real_catalog_product,77.37,77.9,78.44,1,0,0.0,1,0,63.81,1
SP-0246864EFD|2026-02-09,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-02-09,75.36,36.72,75.36,14,43,32,1175.04,2411.52,186,186,999,49,0.0,0.8,0.8,0.0,none,0.0,0.2558,0.7442,1.0,real_catalog_product,79.16,79.69,80.23,1,0,0.0,1,0,67.68,1
SP-0246864EFD|2026-02-16,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-02-16,75.36,36.72,75.36,14,43,30,1101.6,2260.8,193,193,999,56,0.0,0.8,0.8,0.0,none,0.0,0.3023,0.6977,1.0,real_catalog_product,81.37,81.9,82.44,1,0,0.0,1,0,72.41,1
SP-0246864EFD|2026-02-23,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-02-23,75.36,36.72,75.36,14,43,28,1028.16,2110.08,200,200,0,0,0.0683,0.8,0.8,0.0,none,0.0,0.3488,0.6512,1.0,real_catalog_product,83.19,83.73,84.28,2,0,0.0,2,0,76.35,1
SP-0246864EFD|2026-03-02,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-03-02,75.36,36.72,75.36,14,43,26,954.72,1959.36,207,207,7,7,0.0546,0.9,0.9,0.0,eid_al_fitr,0.5,0.3953,0.6047,1.0,real_catalog_product,84.05,84.61,85.16,2,0,0.0,2,0,83.12,1
SP-0246864EFD|2026-03-09,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-03-09,75.36,36.72,75.36,14,43,25,918.0,1884.0,214,214,14,14,0.041,0.9,0.9,0.0,eid_al_fitr,0.5,0.4186,0.5814,1.0,real_catalog_product,83.44,83.99,84.54,2,0,0.0,2,0,82.11,1
SP-0246864EFD|2026-03-16,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-03-16,75.36,36.72,75.36,14,43,23,844.56,1733.28,221,221,21,21,0.0273,0.9,0.9,0.0,eid_al_fitr,0.5,0.4651,0.5349,1.0,real_catalog_product,81.63,82.17,82.71,1,0,0.0,1,0,78.66,1
SP-0246864EFD|2026-03-23,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-03-23,75.36,36.72,75.36,14,43,21,771.12,1582.56,228,228,28,28,0.0137,0.9,0.9,0.0,eid_al_fitr,0.5,0.5116,0.4884,1.0,real_catalog_product,79.22,79.75,80.29,1,0,0.0,1,0,73.99,1
SP-0246864EFD|2026-03-30,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-03-30,75.36,36.72,75.36,14,43,19,697.68,1431.84,235,235,35,35,0.0,0.9,0.9,0.0,eid_al_fitr,0.5,0.5581,0.4419,1.0,real_catalog_product,77.0,77.53,78.07,1,0,0.0,1,0,69.72,1
SP-0246864EFD|2026-04-06,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-04-06,75.36,36.72,75.36,14,43,17,624.24,1281.12,242,242,42,42,0.0,1.1,1.1,0.0,eid_al_fitr,0.8,0.6047,0.3953,1.0,real_catalog_product,75.94,76.47,77.01,1,0,0.0,1,0,70.35,1
SP-0246864EFD|2026-04-13,SP-0246864EFD,ADIDAS|JL5081,Adidas,JL5081,Adidas Workout Essentials Woven Women Training Pant Black,apparel,women,core,2026-04-13,75.36,36.72,75.36,14,43,14,514.08,1055.04,249,249,49,49,0.0,1.1,1.1,0.0,eid_al_fitr,0.8,0.6744,0.3256,1.0,real_catalog_product,76.0,76.53,77.07,1,0,0.0,1,0,70.7,1
SP-02EF4F091B|2025-12-29,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2025-12-29,33.41,17.15,33.41,14,42,42,720.3,1403.22,87,87,999,7,0.0,0.9,0.9,0.0,holiday_gifting,0.7,0.0,1.0,1.0,real_catalog_product,35.91,36.26,36.61,3,0,0.0,3,0,85.6,1
SP-02EF4F091B|2026-01-05,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-01-05,33.41,17.15,33.41,14,42,40,686.0,1336.4,94,94,999,14,0.0,0.7,0.7,0.0,none,0.0,0.0476,0.9524,1.0,real_catalog_product,35.63,35.98,36.33,2,0,0.0,2,0,76.52,1
SP-02EF4F091B|2026-01-12,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-01-12,33.41,17.15,33.41,14,42,38,651.7,1269.58,101,101,999,21,0.0,0.7,0.7,0.0,none,0.0,0.0952,0.9048,1.0,real_catalog_product,35.27,35.62,35.97,2,0,0.0,2,0,72.4,1
SP-02EF4F091B|2026-01-19,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-01-19,33.41,17.15,33.41,14,42,36,617.4,1202.76,108,108,999,28,0.0,0.7,0.7,0.0,none,0.0,0.1429,0.8571,1.0,real_catalog_product,34.84,35.19,35.54,1,0,0.0,1,0,67.69,1
SP-02EF4F091B|2026-01-26,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-01-26,33.41,17.15,33.41,14,42,34,583.1,1135.94,115,115,999,35,0.0,0.7,0.7,0.0,none,0.0,0.1905,0.8095,1.0,real_catalog_product,34.51,34.86,35.21,1,0,0.0,1,0,64.03,1
SP-02EF4F091B|2026-02-02,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-02-02,33.41,17.15,33.41,14,42,33,565.95,1102.53,122,122,999,42,0.0,0.8,0.8,0.0,none,0.0,0.2143,0.7857,1.0,real_catalog_product,34.47,34.82,35.17,1,0,0.0,1,0,62.69,1
SP-02EF4F091B|2026-02-09,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-02-09,33.41,17.15,33.41,14,42,32,548.8,1069.12,129,129,0,0,0.1448,0.8,0.8,0.0,none,0.0,0.2381,0.7619,1.0,real_catalog_product,34.65,35.0,35.35,1,0,0.0,1,0,64.15,1
SP-02EF4F091B|2026-02-16,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-02-16,33.41,17.15,33.41,14,42,30,514.5,1002.3,136,136,7,7,0.1158,0.8,0.8,0.0,none,0.0,0.2857,0.7143,1.0,real_catalog_product,35.05,35.4,35.75,1,0,0.0,1,0,67.9,1
SP-02EF4F091B|2026-02-23,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-02-23,33.41,17.15,33.41,14,42,29,497.35,968.89,143,143,14,14,0.0869,0.8,0.8,0.0,none,0.0,0.3095,0.6905,1.0,real_catalog_product,35.55,35.9,36.25,2,0,0.0,2,0,72.62,1
SP-02EF4F091B|2026-03-02,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-03-02,33.41,17.15,33.41,14,42,27,463.05,902.07,150,150,21,21,0.0579,0.9,0.9,0.0,eid_al_fitr,0.5,0.3571,0.6429,1.0,real_catalog_product,36.03,36.38,36.73,2,0,0.0,2,0,81.66,1
SP-02EF4F091B|2026-03-09,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-03-09,33.41,17.15,33.41,14,42,25,428.75,835.25,157,157,28,28,0.029,0.9,0.9,0.0,eid_al_fitr,0.5,0.4048,0.5952,1.0,real_catalog_product,36.26,36.61,36.96,3,0,0.0,3,0,83.63,1
SP-02EF4F091B|2026-03-16,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-03-16,33.41,17.15,33.41,14,42,22,377.3,735.02,164,164,35,35,0.0,0.9,0.9,0.0,eid_al_fitr,0.5,0.4762,0.5238,1.0,real_catalog_product,36.21,36.56,36.91,2,0,0.0,2,0,82.82,1
SP-02EF4F091B|2026-03-23,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-03-23,33.41,17.15,33.41,14,42,20,343.0,668.2,171,171,42,42,0.0,0.9,0.9,0.0,eid_al_fitr,0.5,0.5238,0.4762,1.0,real_catalog_product,35.92,36.27,36.62,2,0,0.0,2,0,79.52,1
SP-02EF4F091B|2026-03-30,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-03-30,33.41,17.15,33.41,14,42,18,308.7,601.38,178,178,49,49,0.0,0.9,0.9,0.0,eid_al_fitr,0.5,0.5714,0.4286,1.0,real_catalog_product,35.5,35.85,36.2,1,0,0.0,1,0,74.88,1
SP-02EF4F091B|2026-04-06,SP-02EF4F091B,NEW BALANCE|IN238166,New Balance,IN238166,New Balance Athletics Graffiti Graphic Kids-Girls Lifestyle T-Shirt Caviar/Pink,apparel,kids,core,2026-04-06,33.41,17.15,33.41,14,42,16,274.4,534.56,185,185,56,56,0.0,1.1,1.1,0.0,eid_al_fitr,0.8,0.619,0.381,1.0,real_catalog_product,35.22,35.57,35.92,1,0,0.0,1,0,73.53,1
